axis,dataset,model,horizon,segment,window_start,best_depth,selected_loss,optimal_loss,relative_tolerance,profiled_channels,U_mean,U_p10,U_p90,M_mean,M_p10,M_p90,seeds,local_units,window_index,relative_time,best_width_group,best_width,best_d_model,best_d_ff
depth,ETTh1,PatchTST,96,test,1848,5.0,0.5347879771428571,0.5347879771428571,0.0,7,0.22880147340818097,0.0721828379140632,0.31970994086384724,0.42815353788256133,0.3155453356704937,0.5310849250767709,1,7,77,0.5460992907801419,,,,
depth,ETTh1,PatchTST,96,test,1872,1.0,0.5677435548571428,0.5677435548571428,0.0,7,0.20984105473426312,0.08127785312701084,0.31986514355352696,0.42094336848292935,0.3028245439236141,0.5532456787767605,1,7,78,0.5531914893617021,,,,
depth,ETTh1,PatchTST,96,test,1896,1.0,0.3819651,0.3819651,0.0,7,0.2689226616020951,0.14124714790236412,0.3301207220879969,0.40283571419668013,0.31700371809106254,0.46688074728990764,1,7,79,0.5602836879432624,,,,
depth,ETTh1,PatchTST,96,test,1920,5.0,0.3317120042857143,0.3317120042857143,0.0,7,0.32785752226132736,0.2458796155034355,0.3951610510591935,0.4244730071782708,0.34642189230573317,0.5075894150525843,1,7,80,0.5673758865248227,,,,
depth,ETTh1,PatchTST,96,test,1944,4.0,0.4794043614285714,0.4794043614285714,0.0,7,0.28681851146104187,0.23838428992845134,0.33995056866475765,0.42204075836275745,0.3223121802485735,0.4906926009486366,1,7,81,0.574468085106383,,,,
depth,ETTh1,PatchTST,96,test,1968,4.0,0.3888238648571428,0.3888238648571428,0.0,7,0.2904680679912129,0.1286273813907558,0.4665909403253345,0.4202073027339925,0.37858413037211064,0.4696399981299399,1,7,82,0.5815602836879432,,,,
depth,ETTh1,PatchTST,96,test,1992,4.0,0.25505897214285717,0.25505897214285717,0.0,7,0.3318494767576456,0.2593296629400156,0.3984352579679493,0.47441929355365975,0.35948610583898255,0.6122699332361339,1,7,83,0.5886524822695035,,,,
depth,ETTh1,PatchTST,96,test,2016,4.0,0.27639888142857144,0.27639888142857144,0.0,7,0.33525566463686113,0.2499851488656322,0.43342595941501977,0.4969440092359479,0.4064523329339293,0.5931312662544165,1,7,84,0.5957446808510638,,,,
depth,ETTh1,PatchTST,96,test,2040,5.0,0.30156801657142857,0.30156801657142857,0.0,7,0.3091205162668583,0.25757809499634654,0.38360898773755825,0.4799621378746243,0.36643588330910226,0.5958616410234335,1,7,85,0.6028368794326241,,,,
depth,ETTh1,PatchTST,96,test,2064,5.0,0.297723992,0.297723992,0.0,7,0.2589112934472021,0.16031605513475272,0.3467502958916746,0.48485337455082317,0.3588656445723126,0.611897216870569,1,7,86,0.6099290780141844,,,,
depth,ETTh1,PatchTST,96,test,2088,5.0,0.24258868171428571,0.24258868171428571,0.0,7,0.2771256292046075,0.20789752944956374,0.3433356543587551,0.4540304626937462,0.34632605163966124,0.537837960892914,1,7,87,0.6170212765957447,,,,
depth,ETTh1,PatchTST,96,test,2112,4.0,0.23697225357142856,0.23697225357142856,0.0,7,0.3319055433732926,0.27199464092585873,0.39541053326996983,0.4611512159422078,0.3573145256252354,0.5671134963114741,1,7,88,0.624113475177305,,,,
depth,ETTh1,PatchTST,96,test,2136,4.0,0.26833907285714287,0.26833907285714287,0.0,7,0.2969236593595011,0.22867537082135436,0.33811606254827625,0.4501678160078758,0.360558154466678,0.5272520759039583,1,7,89,0.6312056737588653,,,,
depth,ETTh1,PatchTST,96,test,2160,3.0,0.34803750099999997,0.34803750099999997,0.0,7,0.28830157854198785,0.21390889334505236,0.3828609013410838,0.4431750564348921,0.3801730813624752,0.5106225020956016,1,7,90,0.6382978723404256,,,,
depth,ETTh1,PatchTST,96,test,2184,5.0,0.5088485028571429,0.5088485028571429,0.0,7,0.34178402378929473,0.2518715919837361,0.44647657500984406,0.4787663254125067,0.3648847182517189,0.6305757814556019,1,7,91,0.6453900709219859,,,,
depth,ETTh1,PatchTST,96,test,2208,5.0,0.6631372785714286,0.6631372785714286,0.0,7,0.2985997197054252,0.26776621645057497,0.34695115180543057,0.4608637079885648,0.36518376296422767,0.5869658407963604,1,7,92,0.6524822695035462,,,,
depth,ETTh1,PatchTST,96,test,2232,5.0,0.746627255,0.746627255,0.0,7,0.29686838668227733,0.21409472001625277,0.3427494432575306,0.498676306679915,0.3922473971815283,0.615779512634731,1,7,93,0.6595744680851063,,,,
depth,ETTh1,PatchTST,96,test,2256,4.0,0.8587546648571429,0.8587546648571429,0.0,7,0.349860869547482,0.2651132629716265,0.44975964237298205,0.5032355739710804,0.4070867404657075,0.6071549374007068,1,7,94,0.6666666666666666,,,,
depth,ETTh1,PatchTST,96,test,2280,4.0,1.1943678042857144,1.1943678042857144,0.0,7,0.3580228693167644,0.22489548558622774,0.5135265452892687,0.4843951447532166,0.41690455826383654,0.5913875491324183,1,7,95,0.6737588652482269,,,,
depth,ETTh1,PatchTST,96,test,2304,4.0,0.8086448597142857,0.8086448597142857,0.0,7,0.3638626880391396,0.32666879907864993,0.39999981027053416,0.4756566933283544,0.4419297430581499,0.5170798611747985,1,7,96,0.6808510638297872,,,,
depth,ETTh1,PatchTST,96,test,2328,1.0,0.852421895,0.852421895,0.0,7,0.37984182596975863,0.3025644014693339,0.4696288573952123,0.523505231429692,0.4700516288441264,0.5980064431282467,1,7,97,0.6879432624113475,,,,
depth,ETTh1,PatchTST,96,test,2352,1.0,0.7494277871428572,0.7494277871428572,0.0,7,0.4208468292939186,0.342095420916186,0.48484544145751785,0.4922189836283888,0.4247472724122302,0.5801698389988279,1,7,98,0.6950354609929078,,,,
depth,ETTh1,PatchTST,96,test,2376,3.0,0.2943726428571428,0.2943726428571428,0.0,7,0.32618246231984566,0.1676789245052418,0.5084127685503473,0.500200660687202,0.41720129304969583,0.5912117425715098,1,7,99,0.7021276595744681,,,,
depth,ETTh1,PatchTST,96,test,2400,4.0,0.3814169314285714,0.3814169314285714,0.0,7,0.431136530929846,0.3438269414531159,0.5230305974786521,0.517293887795377,0.39221151771290286,0.6966257700522472,1,7,100,0.7092198581560284,,,,
depth,ETTh1,PatchTST,96,test,2424,1.0,0.3198027371428571,0.3198027371428571,0.0,7,0.35872899227274546,0.31006732560189443,0.41150117123027974,0.5650174599024501,0.4390436043071214,0.709087114460046,1,7,101,0.7163120567375887,,,,
depth,ETTh1,PatchTST,96,test,2448,5.0,0.28252812085714285,0.28252812085714285,0.0,7,0.29069712851418955,0.21788943395164279,0.34434060275418854,0.5115542511565719,0.38437175889605524,0.6848438918581436,1,7,102,0.723404255319149,,,,
depth,ETTh1,PatchTST,96,test,2472,5.0,0.4055967542857143,0.4055967542857143,0.0,7,0.3479748550388976,0.27962130796332646,0.4090565815270209,0.5102477698364467,0.35296069578757305,0.7376064796464905,1,7,103,0.7304964539007093,,,,
depth,ETTh1,PatchTST,96,test,2496,5.0,0.725743528,0.725743528,0.0,7,0.33734463017635946,0.2746252599180106,0.39343032283090856,0.5114820996365813,0.31759908081587324,0.7446304207274195,1,7,104,0.7375886524822695,,,,
depth,ETTh1,PatchTST,96,test,2520,5.0,0.6633190342857143,0.6633190342857143,0.0,7,0.26437250472276586,0.20684357622246474,0.35704373272361745,0.49992425898840226,0.3453672991580251,0.6909535851410081,1,7,105,0.7446808510638298,,,,
depth,ETTh1,PatchTST,96,test,2544,2.0,0.5890833328571429,0.5890833328571429,0.0,7,0.3069736816141459,0.18110622924120734,0.44638684685128704,0.5138396626176666,0.34867846304912153,0.7024416619892803,1,7,106,0.75177304964539,,,,
depth,ETTh1,PatchTST,96,test,2568,5.0,0.37093144914285714,0.37093144914285714,0.0,7,0.3506525896589226,0.2721124595453966,0.4078975235740193,0.4798515940197577,0.36545663702001874,0.5966383999942062,1,7,107,0.7588652482269503,,,,
depth,ETTh1,PatchTST,96,test,2592,4.0,0.39069929642857143,0.39069929642857143,0.0,7,0.42122950338598,0.31872405270433823,0.5455837333383374,0.4633371272615566,0.3917450161542545,0.5379582784395942,1,7,108,0.7659574468085106,,,,
depth,ETTh1,PatchTST,96,test,2616,4.0,0.4624330378571429,0.4624330378571429,0.0,7,0.34065603230001784,0.2781299334449039,0.4073716053146206,0.4807753642093258,0.43458771615137415,0.5300061422330136,1,7,109,0.7730496453900709,,,,
depth,ETTh1,PatchTST,96,test,2640,4.0,0.5718113542857143,0.5718113542857143,0.0,7,0.2902088152621878,0.23207278252189784,0.36364605263014443,0.5444102020538142,0.47208842554764546,0.6301023241074555,1,7,110,0.7801418439716312,,,,
depth,ETTh1,PatchTST,96,test,2664,1.0,0.276426955,0.276426955,0.0,7,0.38708588717069636,0.30823412717470483,0.45842660423962617,0.5262030702700965,0.4560380545146514,0.5921663056216232,1,7,111,0.7872340425531915,,,,
depth,ETTh1,PatchTST,96,test,2688,5.0,0.31250191128571425,0.31250191128571425,0.0,7,0.3680857791175665,0.31836802578861456,0.4528458412840167,0.5064596850727977,0.3911801444947932,0.593942269656592,1,7,112,0.7943262411347518,,,,
depth,ETTh1,PatchTST,96,test,2712,5.0,0.291455195,0.291455195,0.0,7,0.31363396646568165,0.23993247177030677,0.381315294107851,0.5048902566522979,0.4137860501353927,0.6068813149745862,1,7,113,0.8014184397163121,,,,
depth,ETTh1,PatchTST,96,test,2736,5.0,0.21391890514285716,0.21391890514285716,0.0,7,0.32120302835438486,0.2103030518154116,0.41258468645325164,0.5086422393774507,0.4016596843707051,0.5717873506441268,1,7,114,0.8085106382978723,,,,
depth,ETTh1,PatchTST,96,test,2760,5.0,0.39452945857142857,0.39452945857142857,0.0,7,0.36828287450129193,0.30154722968627135,0.4173927726908911,0.5504974770377731,0.4415710303355402,0.6443120592517779,1,7,115,0.8156028368794326,,,,
depth,ETTh1,PatchTST,96,test,2784,5.0,0.5000691488571428,0.5000691488571428,0.0,7,0.35623831938377515,0.26386303970433045,0.46337889042114516,0.533220859384824,0.42528683147420787,0.6198108374385691,1,7,116,0.8226950354609929,,,,
depth,ETTh1,PatchTST,96,test,2808,1.0,0.42098261657142855,0.42098261657142855,0.0,7,0.4014428558353216,0.34244403773662857,0.48563391111091475,0.5306191985424519,0.41515443250383505,0.6317221824686563,1,7,117,0.8297872340425532,,,,
depth,ETTh1,PatchTST,96,test,2832,2.0,0.4744358305714286,0.4744358305714286,0.0,7,0.301861534078418,0.23392746104271586,0.42665494387646824,0.5039497348265237,0.3840632935144853,0.6167332541421392,1,7,118,0.8368794326241135,,,,
depth,ETTh1,PatchTST,96,test,2856,4.0,0.6698012838571429,0.6698012838571429,0.0,7,0.4447038938356762,0.29446982590418047,0.5495583486014923,0.5038203180869341,0.4057522303673045,0.6022181475759196,1,7,119,0.8439716312056738,,,,
depth,ETTh1,PatchTST,96,test,2880,4.0,0.2564821705714286,0.2564821705714286,0.0,7,0.5946334959140724,0.5446708459557379,0.6445969437409155,0.525622843363449,0.39809063746232276,0.6484700050897342,1,7,120,0.851063829787234,,,,
depth,ETTh1,PatchTST,96,test,2904,4.0,0.26079185114285713,0.26079185114285713,0.0,7,0.3321561865168357,0.2323684706145251,0.4914488758869346,0.5512656255742281,0.459326949742057,0.6606602229416924,1,7,121,0.8581560283687943,,,,
depth,ETTh1,PatchTST,96,test,2928,4.0,0.19351461457142857,0.19351461457142857,0.0,7,0.539616183273658,0.4624023727173349,0.6286502582392567,0.5698412985892363,0.4636710026975997,0.7290437386133916,1,7,122,0.8652482269503546,,,,
depth,ETTh1,PatchTST,96,test,2952,5.0,0.20626889914285715,0.20626889914285715,0.0,7,0.31708849539738976,0.2556038728838332,0.39570482707745247,0.5210137900198043,0.38871229433316024,0.6901362216828312,1,7,123,0.8723404255319149,,,,
depth,ETTh1,PatchTST,96,test,2976,5.0,0.27880613000000004,0.27880613000000004,0.0,7,0.2975619243966664,0.23783070884547264,0.3573448531216025,0.4871711376117983,0.377222438326436,0.6322627782968117,1,7,124,0.8794326241134752,,,,
depth,ETTh1,PatchTST,96,test,3000,5.0,0.39619456699999994,0.39619456699999994,0.0,7,0.2884006044887001,0.23321368876208098,0.3397676180341684,0.47089903960293084,0.35604728642167793,0.6136767120802071,1,7,125,0.8865248226950354,,,,
depth,ETTh1,PatchTST,96,test,3024,1.0,0.334462635,0.334462635,0.0,7,0.24372922872318123,0.12357627504301796,0.3473182795563915,0.46558433581261305,0.3513762139827969,0.5676796792321106,1,7,126,0.8936170212765957,,,,
depth,ETTh1,PatchTST,96,test,3048,4.0,0.2876275385714286,0.2876275385714286,0.0,7,0.29069856573034575,0.2487251298787043,0.3327542257590261,0.5139172683694216,0.3950526629896364,0.6091648766784855,1,7,127,0.900709219858156,,,,
depth,ETTh1,PatchTST,96,test,3072,4.0,0.3697006922857143,0.3697006922857143,0.0,7,0.3466425632984543,0.23869164317969038,0.4500599854907685,0.537539979298386,0.4070873100553737,0.6747627728907615,1,7,128,0.9078014184397163,,,,
depth,ETTh1,PatchTST,96,test,3096,4.0,0.35269447085714284,0.35269447085714284,0.0,7,0.39683695923263823,0.2726304760275316,0.5449636367668441,0.4752162296636141,0.4074048761724829,0.5480554312229887,1,7,129,0.9148936170212766,,,,
depth,ETTh1,PatchTST,96,test,3120,4.0,0.35029502,0.35029502,0.0,7,0.29194690296782666,0.23057765877087116,0.3513777481978298,0.46602140180117535,0.4189588943459045,0.538687474642883,1,7,130,0.9219858156028369,,,,
depth,ETTh1,PatchTST,96,test,3144,4.0,0.2967595621428572,0.2967595621428572,0.0,7,0.4129655340527528,0.31187628658123506,0.5563886437418449,0.4866700114091866,0.39283415971184865,0.5423851582170408,1,7,131,0.9290780141843972,,,,
depth,ETTh1,PatchTST,96,test,3168,1.0,0.18100647714285714,0.18100647714285714,0.0,7,0.378284083064466,0.30145376601944757,0.43856933060064396,0.5041384075176993,0.33467361133730716,0.6481484462010741,1,7,132,0.9361702127659575,,,,
depth,ETTh1,PatchTST,96,test,3192,2.0,0.20131496485714287,0.20131496485714287,0.0,7,0.307409713107552,0.16952584377001007,0.4104242689907684,0.5085008576142924,0.33402882224233976,0.6605613314307,1,7,133,0.9432624113475178,,,,
depth,ETTh1,PatchTST,96,test,3216,2.0,0.27494623714285715,0.27494623714285715,0.0,7,0.31578842297075654,0.18206412464138125,0.4548727677467596,0.49370815296891984,0.3355472640794347,0.6361600063773781,1,7,134,0.950354609929078,,,,
depth,ETTh1,PatchTST,96,test,3240,5.0,0.3224306371428572,0.3224306371428572,0.0,7,0.2962668284767308,0.19006917097213694,0.38349143340381076,0.4608153191783,0.3250759911915995,0.563502588570572,1,7,135,0.9574468085106383,,,,
depth,ETTh1,PatchTST,96,test,3264,5.0,0.2914162157142858,0.2914162157142858,0.0,7,0.3067957737517536,0.2368769439732785,0.4162043239003041,0.42568526681369734,0.3114666644846688,0.4943340523681211,1,7,136,0.9645390070921985,,,,
depth,ETTh1,PatchTST,96,test,3288,5.0,0.4107296505714286,0.4107296505714286,0.0,7,0.2930043581233742,0.25707772846534965,0.3169439936786304,0.4540184760425037,0.32277415685647054,0.5466877381182128,1,7,137,0.9716312056737588,,,,
depth,ETTh1,PatchTST,96,test,3312,5.0,0.2942377992857143,0.2942377992857143,0.0,7,0.30122066858832663,0.26043725583170235,0.33236939445502567,0.4807169091440228,0.3614458387481833,0.6104578202735687,1,7,138,0.9787234042553191,,,,
depth,ETTh1,PatchTST,96,test,3336,5.0,0.2407920332857143,0.2407920332857143,0.0,7,0.33634278585918576,0.23688696589886613,0.4141024855066882,0.45007924306517644,0.35304987601881416,0.5111302905069218,1,7,139,0.9858156028368794,,,,
depth,ETTh1,PatchTST,96,test,3360,5.0,0.270432893,0.270432893,0.0,7,0.29325045729654814,0.2485050715458407,0.34820455532852784,0.46781420588506634,0.3782112001238686,0.5359431678680909,1,7,140,0.9929078014184397,,,,
depth,ETTh1,PatchTST,96,test,3384,4.0,0.23976196485714288,0.23976196485714288,0.0,7,0.2960656256451813,0.2209665040075557,0.37498002107351813,0.5040037038833814,0.3929802094703763,0.5891370142821315,1,7,141,1.0,,,,
depth,ETTh1,TimeMixer,96,test,0,3.0,0.4573784994285714,0.4573784994285714,0.0,7,0.590050407029684,0.5131340713791827,0.6741891109546297,0.47833298149111564,0.3712384191525044,0.5574837347931468,1,7,0,0.0,,,,
depth,ETTh1,TimeMixer,96,test,24,1.0,0.3195704437142857,0.3195704437142857,0.0,7,0.46014385781937933,0.1946111461796313,0.6906210865998259,0.43862105379081695,0.3878435408393026,0.48543268972356385,1,7,1,0.0070921985815602835,,,,
depth,ETTh1,TimeMixer,96,test,48,1.0,0.2614894267857143,0.2614894267857143,0.0,7,0.5495508754080078,0.4352290151593739,0.7083282814251031,0.42544567984875953,0.3403327665754935,0.5256928507590731,1,7,2,0.014184397163120567,,,,
depth,ETTh1,TimeMixer,96,test,72,3.0,0.140476436,0.140476436,0.0,7,0.32771775327519403,0.2760498365557876,0.3876068293441114,0.4717959908346741,0.3314110227988153,0.686184453140915,1,7,3,0.02127659574468085,,,,
depth,ETTh1,TimeMixer,96,test,96,4.0,0.1768548597142857,0.1768548597142857,0.0,7,0.3232242661549109,0.24004154711791553,0.4700339909246652,0.45325771536197196,0.33858720748890847,0.6804387734372517,1,7,4,0.028368794326241134,,,,
depth,ETTh1,TimeMixer,96,test,120,4.0,0.2823867957142857,0.2823867957142857,0.0,7,0.27395163791471805,0.1999179585101336,0.34529987683799307,0.4762496139654341,0.33553027426994225,0.6925471786065602,1,7,5,0.03546099290780142,,,,
depth,ETTh1,TimeMixer,96,test,144,5.0,0.26518219857142855,0.26518219857142855,0.0,7,0.26207223620495024,0.18016391602038034,0.4361939309858093,0.5092410697516347,0.3469875031960407,0.6847416321461082,1,7,6,0.0425531914893617,,,,
depth,ETTh1,TimeMixer,96,test,168,5.0,0.3148859235714286,0.3148859235714286,0.0,7,0.30589802879942946,0.20891020912315578,0.38856499080656764,0.47484969232529234,0.33610829877095505,0.625245679621327,1,7,7,0.04964539007092199,,,,
depth,ETTh1,TimeMixer,96,test,192,1.0,0.2741533707142857,0.2741533707142857,0.0,7,0.3212456010773643,0.24835826897199573,0.4257278561815244,0.5226591749997306,0.38842945681283225,0.7004617328390684,1,7,8,0.05673758865248227,,,,
depth,ETTh1,TimeMixer,96,test,216,3.0,0.4853264097142857,0.4853264097142857,0.0,7,0.34541333701176047,0.2754776932875426,0.42006858830852456,0.5199359219599246,0.4132852527439944,0.7160315057863653,1,7,9,0.06382978723404255,,,,
depth,ETTh1,TimeMixer,96,test,240,1.0,0.3446402608571429,0.3446402608571429,0.0,7,0.21847360478854333,0.12133124804045328,0.28785022365037827,0.5130310438440551,0.4109460668247349,0.6191002325925669,1,7,10,0.07092198581560284,,,,
depth,ETTh1,TimeMixer,96,test,264,2.0,0.33453414771428575,0.33453414771428575,0.0,7,0.36312813756641155,0.2771719803019398,0.44651735148834865,0.5325959373150062,0.4436335377954106,0.6343691081783835,1,7,11,0.07801418439716312,,,,
depth,ETTh1,TimeMixer,96,test,288,2.0,0.41789474942857147,0.41789474942857147,0.0,7,0.37926440512875,0.29841175587982705,0.4702244894926931,0.4812768418643013,0.4080318653693557,0.6070239577027611,1,7,12,0.0851063829787234,,,,
depth,ETTh1,TimeMixer,96,test,312,2.0,0.48062168857142856,0.48062168857142856,0.0,7,0.37375736493648254,0.22225996489619873,0.4919477968171518,0.44626790668004196,0.39326788019564474,0.5175956118554476,1,7,13,0.09219858156028368,,,,
depth,ETTh1,TimeMixer,96,test,336,2.0,0.32634450128571435,0.32634450128571435,0.0,7,0.37003896629553673,0.29729750212695305,0.45221559904681924,0.41487379063943575,0.37393719507369266,0.47976136991700724,1,7,14,0.09929078014184398,,,,
depth,ETTh1,TimeMixer,96,test,360,4.0,0.3273108394857143,0.3273108394857143,0.0,7,0.2954404833057573,0.21593557039347866,0.36819010727897755,0.4521642152898425,0.4037591750009076,0.5257913186898194,1,7,15,0.10638297872340426,,,,
depth,ETTh1,TimeMixer,96,test,384,1.0,0.5595036731428572,0.5595036731428572,0.0,7,0.27276663825609887,0.22642511539645893,0.31449740228107254,0.47964774971878216,0.4289430910491538,0.5300413121405025,1,7,16,0.11347517730496454,,,,
depth,ETTh1,TimeMixer,96,test,408,3.0,0.17675672571428572,0.17675672571428572,0.0,7,0.3203874247649305,0.25606426083787875,0.3798850103099579,0.5090593534204209,0.47569012047817716,0.540794715237344,1,7,17,0.12056737588652482,,,,
depth,ETTh1,TimeMixer,96,test,432,3.0,0.37828567514285716,0.37828567514285716,0.0,7,0.31785429119716063,0.21836900889123573,0.45358707607068516,0.46639576120580617,0.44323732460915005,0.5011407788985827,1,7,18,0.1276595744680851,,,,
depth,ETTh1,TimeMixer,96,test,456,3.0,0.4617439294285714,0.4617439294285714,0.0,7,0.3262763442265599,0.3044906865801376,0.34383275671841645,0.43917806522279373,0.40130035380477797,0.494398953517261,1,7,19,0.1347517730496454,,,,
depth,ETTh1,TimeMixer,96,test,480,3.0,0.7638729195714287,0.7638729195714287,0.0,7,0.29440332330150365,0.2501965941729528,0.3420538784122721,0.42108739896759195,0.3554010762274632,0.4840255186609122,1,7,20,0.14184397163120568,,,,
depth,ETTh1,TimeMixer,96,test,504,3.0,0.3894122918571428,0.3894122918571428,0.0,7,0.2912129574764227,0.2493813121030119,0.34378564358175223,0.4103086559902857,0.3738796998357299,0.4735072453140022,1,7,21,0.14893617021276595,,,,
depth,ETTh1,TimeMixer,96,test,528,2.0,0.32014746,0.32014746,0.0,7,0.42869340260868655,0.32609158376289726,0.5246738929295532,0.4195509753578718,0.37393185882046154,0.46960040420598387,1,7,22,0.15602836879432624,,,,
depth,ETTh1,TimeMixer,96,test,552,1.0,0.2964774748571429,0.2964774748571429,0.0,7,0.4156914357202181,0.32987198622717306,0.5151512036564625,0.458554588516967,0.40502083020639085,0.5455061774668933,1,7,23,0.16312056737588654,,,,
depth,ETTh1,TimeMixer,96,test,576,4.0,0.28901390471428573,0.28901390471428573,0.0,7,0.35077362039391363,0.2662626258164541,0.45793852574457455,0.5014386219087681,0.43232425972025157,0.5946588268456164,1,7,24,0.1702127659574468,,,,
depth,ETTh1,TimeMixer,96,test,600,4.0,0.35326172085714286,0.35326172085714286,0.0,7,0.31163289565633245,0.2379370766146928,0.37091386031854423,0.45265489802768155,0.3965920929474891,0.5421471686531028,1,7,25,0.1773049645390071,,,,
depth,ETTh1,TimeMixer,96,test,624,5.0,0.2462479442857143,0.2462479442857143,0.0,7,0.2883579632270367,0.14615661465876273,0.4350628639673903,0.4729343869255584,0.4104244348758639,0.5468988722481648,1,7,26,0.18439716312056736,,,,
depth,ETTh1,TimeMixer,96,test,648,5.0,0.23228855928571426,0.23228855928571426,0.0,7,0.3534662079810915,0.31059877576306155,0.4046088361132213,0.5191736185575706,0.4076695238353008,0.6888064980959563,1,7,27,0.19148936170212766,,,,
depth,ETTh1,TimeMixer,96,test,672,3.0,0.2850241548571429,0.2850241548571429,0.0,7,0.39074399255697617,0.27383001266807766,0.5201394741620654,0.49282331033208715,0.444188035454774,0.5609939610639267,1,7,28,0.19858156028368795,,,,
depth,ETTh1,TimeMixer,96,test,696,4.0,0.49152812714285715,0.49152812714285715,0.0,7,0.4339796489679628,0.3707170573607048,0.511993703369072,0.5651155746906528,0.41620970002913676,0.7272676313277431,1,7,29,0.20567375886524822,,,,
depth,ETTh1,TimeMixer,96,test,720,2.0,0.5799858314285714,0.5799858314285714,0.0,7,0.2884858446932189,0.2375815843291412,0.33382669198900555,0.5546090479167195,0.41212244404968007,0.7478322376905088,1,7,30,0.2127659574468085,,,,
depth,ETTh1,TimeMixer,96,test,744,1.0,0.57877966,0.57877966,0.0,7,0.363701199363546,0.27406028409078204,0.42723304370167414,0.5844041530161407,0.44010947821728963,0.7364702960094701,1,7,31,0.2198581560283688,,,,
depth,ETTh1,TimeMixer,96,test,768,5.0,0.6648696291428572,0.6648696291428572,0.0,7,0.37247644858441303,0.3109907519335506,0.4230058510213296,0.5294350919850308,0.40262713138729844,0.6889477906640421,1,7,32,0.22695035460992907,,,,
depth,ETTh1,TimeMixer,96,test,792,3.0,0.5771389867142858,0.5771389867142858,0.0,7,0.4071633886515764,0.3207607893852068,0.5293145118409346,0.5182449462841814,0.4136183622413464,0.660410116276804,1,7,33,0.23404255319148937,,,,
depth,ETTh1,TimeMixer,96,test,816,5.0,0.8275934814285714,0.8275934814285714,0.0,7,0.44432190104610286,0.33059299607732284,0.5452427597240487,0.5202324330526509,0.4066488853671404,0.6705957105801048,1,7,34,0.24113475177304963,,,,
depth,ETTh1,TimeMixer,96,test,840,3.0,0.7691256857142857,0.7691256857142857,0.0,7,0.4230878724717641,0.3055702385441181,0.5209102805377186,0.5378648204660624,0.4152629604546492,0.6515837894814743,1,7,35,0.24822695035460993,,,,
depth,ETTh1,TimeMixer,96,test,864,5.0,0.4663590071428571,0.4663590071428571,0.0,7,0.3909676832365269,0.2893013820904868,0.4933445000560417,0.5197547327437417,0.3795097635436783,0.6724461863709489,1,7,36,0.2553191489361702,,,,
depth,ETTh1,TimeMixer,96,test,888,4.0,0.5011002771428571,0.5011002771428571,0.0,7,0.47430069598835234,0.3888868634808922,0.6237011756796672,0.5227721384299892,0.3738595403129563,0.6883441214414776,1,7,37,0.2624113475177305,,,,
depth,ETTh1,TimeMixer,96,test,912,4.0,0.3297622314285714,0.3297622314285714,0.0,7,0.3255873684888515,0.2783316419500304,0.3761561332143322,0.5532001997411721,0.3639645512219733,0.7328697138571503,1,7,38,0.2695035460992908,,,,
depth,ETTh1,TimeMixer,96,test,936,5.0,0.50892483,0.50892483,0.0,7,0.3712206673024997,0.30635450806655307,0.43931732704843524,0.5322429592367406,0.326908243969604,0.7407507513081895,1,7,39,0.2765957446808511,,,,
depth,ETTh1,TimeMixer,96,test,960,5.0,0.5361018714285715,0.5361018714285715,0.0,7,0.33768372728580787,0.3092031668655794,0.37875667561680737,0.47903082396518365,0.31594191469784366,0.7560906788683629,1,7,40,0.28368794326241137,,,,
depth,ETTh1,TimeMixer,96,test,984,1.0,0.4705119171428572,0.4705119171428572,0.0,7,0.25237560938816966,0.1666512842992811,0.35054978551244825,0.47462943228052473,0.3399328637940271,0.7164542728821158,1,7,41,0.2907801418439716,,,,
depth,ETTh1,TimeMixer,96,test,1008,5.0,0.62597325,0.62597325,0.0,7,0.29339869245452943,0.2218827185619086,0.3715867182091352,0.4654661911941561,0.34597721191080566,0.6258217999587786,1,7,42,0.2978723404255319,,,,
depth,ETTh1,TimeMixer,96,test,1032,2.0,0.36216147657142855,0.36216147657142855,0.0,7,0.2513601913893113,0.13448655586324645,0.3492877238853313,0.47871225025779507,0.4146617875092392,0.6270363135097433,1,7,43,0.3049645390070922,,,,
depth,ETTh1,TimeMixer,96,test,1056,1.0,0.3272672914285714,0.3272672914285714,0.0,7,0.37319067794422267,0.28326391031470366,0.47503400427505965,0.4910377041946773,0.3982675266100884,0.6254492616994756,1,7,44,0.3120567375886525,,,,
depth,ETTh1,TimeMixer,96,test,1080,1.0,0.27330356914285714,0.27330356914285714,0.0,7,0.28069762151257444,0.2519003242668595,0.3229232849769443,0.4763262607754961,0.3971573707298914,0.6113057204564569,1,7,45,0.3191489361702128,,,,
depth,ETTh1,TimeMixer,96,test,1104,3.0,0.519358642,0.519358642,0.0,7,0.35210863584832486,0.3200781480645371,0.4147685810252291,0.5362738805648141,0.450482213501716,0.6321710596457768,1,7,46,0.3262411347517731,,,,
depth,ETTh1,TimeMixer,96,test,1128,2.0,0.7024776421428571,0.7024776421428571,0.0,7,0.30751794014045725,0.27062835289114806,0.34740429857236904,0.4987896584563621,0.4345788510615488,0.5850062991392417,1,7,47,0.3333333333333333,,,,
depth,ETTh1,TimeMixer,96,test,1152,2.0,0.5569407705714285,0.5569407705714285,0.0,7,0.3365982049903983,0.2366802685481046,0.4426644515837579,0.543988141178299,0.4920706539923917,0.6202926959953897,1,7,48,0.3404255319148936,,,,
